,fname,label
1210,train.wav_split_25,BACKGROUND_NOISE
1211,canopy_up_01.wav_split_8,BACKGROUND_NOISE
1212,gator.wav_split_38,BACKGROUND_NOISE
1213,background_06_02_04.wav_split_13,BACKGROUND_NOISE
1214,WSU_P2_LOADED_up_and_down.wav_split_37,P2_LOADED
1215,P1_stationary.wav_split_30,P1
1216,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_30,P2_UNLOADED
1217,background_in_air_iris.wav_split_38,BACKGROUND_NOISE
1218,WSU_P2_LOADED_up_and_down copy 2.wav_split_1,P2_LOADED
1219,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_33,P2_UNLOADED
1220,in_air_iris_far_away.wav_split_32,BACKGROUND_NOISE
1221,P1_up_and_down.wav_split_31,P1
1222,in_air_iris_over_home_base.wav_split_3,BACKGROUND_NOISE
1223,WSU_P2_LOADED_up_and_down.wav_split_30,P2_LOADED
1224,P1_stationary.wav_split_37,P1
1225,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_37,P2_UNLOADED
1226,P1_stationary copy.wav_split_39,P1
1227,background_06_02_04.wav_split_14,BACKGROUND_NOISE
1228,train.wav_split_22,BACKGROUND_NOISE
1229,purdue_P2_unloaded_up_down copy.wav_split_1,P2_UNLOADED
1230,WSU_P2_DOWN_UNLOADED.wav_split_15,P2_UNLOADED
1231,background_06_02_03.wav_split_13,BACKGROUND_NOISE
1232,in_air_iris_over_home_base.wav_split_4,BACKGROUND_NOISE
1233,P1_up_and_down.wav_split_36,P1
1234,WSU_P2_LOADED_up_and_down copy.wav_split_7,P2_LOADED
1235,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_34,P2_UNLOADED
1236,in_air_iris_far_away.wav_split_35,BACKGROUND_NOISE
1237,WSU_P2_LOADED_up_and_down copy 2.wav_split_6,P2_LOADED
1238,background_06_02_01.wav_split_3,BACKGROUND_NOISE
1239,background_06_02_04.wav_split_22,BACKGROUND_NOISE
1240,WSU_P2_DOWN_UNLOADED.wav_split_23,P2_UNLOADED
1241,background_06_02_03.wav_split_25,BACKGROUND_NOISE
1242,canopy_up_01.wav_split_40,BACKGROUND_NOISE
1243,background_06_02_01.wav_split_34,BACKGROUND_NOISE
1244,train.wav_split_14,BACKGROUND_NOISE
1245,WSU_P2_LOADED_up_and_down.wav_split_39,P2_LOADED
1246,P1_stationary copy.wav_split_30,P1
1247,background_in_air_iris.wav_split_36,BACKGROUND_NOISE
1248,background_eric_doing_stuff.wav_split_40,BACKGROUND_NOISE
1249,gator.wav_split_36,BACKGROUND_NOISE
1250,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_5,P2_LOADED
1251,purdue_P2_unloaded_up_down copy.wav_split_8,P2_UNLOADED
1252,foo.wav_split_9,BACKGROUND_NOISE
1253,canopy_up_01.wav_split_6,BACKGROUND_NOISE
1254,WSU_P2_LOADED_up_and_down copy 2.wav_split_8,P2_LOADED
1255,background_06_02_01.wav_split_33,BACKGROUND_NOISE
1256,train.wav_split_13,BACKGROUND_NOISE
1257,background_06_02_03.wav_split_22,BACKGROUND_NOISE
1258,WSU_P2_DOWN_UNLOADED.wav_split_24,P2_UNLOADED
1259,background_06_02_04.wav_split_25,BACKGROUND_NOISE
1260,background_06_02_01.wav_split_4,BACKGROUND_NOISE
1261,P1_up_and_down.wav_split_38,P1
1262,WSU_P2_LOADED_up_and_down copy.wav_split_9,P2_LOADED
1263,canopy_up_01.wav_split_1,BACKGROUND_NOISE
1264,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_2,P2_LOADED
1265,gator.wav_split_31,BACKGROUND_NOISE
1266,P1_stationary.wav_split_39,P1
1267,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_39,P2_UNLOADED
1268,P1_stationary copy.wav_split_37,P1
1269,background_in_air_iris.wav_split_31,BACKGROUND_NOISE
1270,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_24,P2_LOADED
1271,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_6,P2_UNLOADED
1272,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_12,P2_UNLOADED
1273,motorcycle.wav_split_3,BACKGROUND_NOISE
1274,foo.wav_split_37,BACKGROUND_NOISE
1275,P1_stationary copy 2.wav_split_22,P1
1276,P1_stationary copy.wav_split_5,P1
1277,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_16,P2_LOADED
1278,P1_up_and_down copy.wav_split_30,P1
1279,purrdue_P2_standing.wav_split_35,P2
1280,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_32,P2_LOADED
1281,WSU_P2_HIGH_LOADED_DOWN.wav_split_39,P2_LOADED
1282,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_9,P2_LOADED
1283,goo2.wav_split_9,BACKGROUND_NOISE
1284,background_06_02_02.wav_split_24,BACKGROUND_NOISE
1285,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_29,P2_LOADED
1286,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_2,P2_UNLOADED
1287,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_36,P2_LOADED
1288,goo2.wav_split_22,BACKGROUND_NOISE
1289,purrdue_P2_standing.wav_split_32,P2
1290,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_35,P2_LOADED
1291,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_11,P2_LOADED
1292,P1_up_and_down copy.wav_split_37,P1
1293,P1_stationary copy.wav_split_2,P1
1294,P1_stationary copy 2.wav_split_25,P1
1295,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_1,P2_UNLOADED
1296,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_15,P2_UNLOADED
1297,motorcycle.wav_split_4,BACKGROUND_NOISE
1298,foo.wav_split_30,BACKGROUND_NOISE
1299,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_23,P2_LOADED
1300,goo2.wav_split_25,BACKGROUND_NOISE
1301,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_5,P2_UNLOADED
1302,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_31,P2_LOADED
1303,background_06_02_02.wav_split_23,BACKGROUND_NOISE
1304,P1_up_and_down copy 2.wav_split_9,P1
1305,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_38,P2_LOADED
1306,canopy_heavy_wind.wav_split_4,BACKGROUND_NOISE
1307,P1_stationary copy 2.wav_split_13,P1
1308,WSU_P2_DOWN_UNLOADED copy 2.wav_split_4,P2_UNLOADED
1309,eric_survey.wav_split_33,BACKGROUND_NOISE
1310,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_27,P2_LOADED
1311,goo2.wav_split_7,BACKGROUND_NOISE
1312,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_15,P2_LOADED
1313,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_23,P2_UNLOADED
1314,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_7,P2_LOADED
1315,motorcycle.wav_split_32,BACKGROUND_NOISE
1316,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_18,P2_LOADED
1317,WSU_P2_HIGH_LOADED_DOWN.wav_split_37,P2_LOADED
1318,goo2.wav_split_13,BACKGROUND_NOISE
1319,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_8,P2_UNLOADED
1320,foo.wav_split_39,BACKGROUND_NOISE
1321,background_06_02_02.wav_split_15,BACKGROUND_NOISE
1322,motorcycle.wav_split_35,BACKGROUND_NOISE
1323,P1_up_and_down copy 2.wav_split_7,P1
1324,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_24,P2_UNLOADED
1325,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_12,P2_LOADED
1326,eric_survey.wav_split_34,BACKGROUND_NOISE
1327,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_20,P2_LOADED
1328,WSU_P2_DOWN_UNLOADED copy 2.wav_split_3,P2_UNLOADED
1329,canopy_heavy_wind.wav_split_3,BACKGROUND_NOISE
1330,P1_stationary copy 2.wav_split_14,P1
1331,background_06_02_02.wav_split_12,BACKGROUND_NOISE
1332,goo2.wav_split_14,BACKGROUND_NOISE
1333,WSU_P2_HIGH_LOADED_DOWN.wav_split_30,P2_LOADED
1334,P1_up_and_down copy.wav_split_39,P1
1335,WSU_P2_LOADED_up_and_down copy 2.wav_split_24,P2_LOADED
1336,purrdue_P2_standing copy.wav_split_39,P2
1337,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_8,P2_LOADED
1338,purdue_P2_unloaded_up_down.wav_split_36,P2_UNLOADED
1339,train.wav_split_6,BACKGROUND_NOISE
1340,P1_up_and_down copy 2.wav_split_23,P1
1341,goo2.wav_split_40,BACKGROUND_NOISE
1342,canopy_heavy_wind.wav_split_27,BACKGROUND_NOISE
1343,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_12,P2_LOADED
1344,train2.wav_split_28,BACKGROUND_NOISE
1345,background_in_air_iris_3.wav_split_33,BACKGROUND_NOISE
1346,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_15,P2_UNLOADED
1347,train2.wav_split_17,BACKGROUND_NOISE
1348,purdue_P2_unloaded_up_down copy.wav_split_21,P2_UNLOADED
1349,background_06_02_04.wav_split_4,BACKGROUND_NOISE
1350,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_15,P2_LOADED
1351,canopy_heavy_wind.wav_split_18,BACKGROUND_NOISE
1352,P1_stationary copy 2.wav_split_40,P1
1353,purdue_P2_unloaded_up_down copy.wav_split_19,P2_UNLOADED
1354,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_15,P2_LOADED
1355,canopy_heavy_wind.wav_split_20,BACKGROUND_NOISE
1356,P1_up_and_down copy 2.wav_split_24,P1
1357,purdue_P2_unloaded_up_down.wav_split_31,P2_UNLOADED
1358,train.wav_split_1,BACKGROUND_NOISE
1359,WSU_P2_LOADED_up_and_down copy 2.wav_split_23,P2_LOADED
1360,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_12,P2_LOADED
1361,background_06_02_04.wav_split_3,BACKGROUND_NOISE
1362,train2.wav_split_10,BACKGROUND_NOISE
1363,purdue_P2_unloaded_up_down copy.wav_split_26,P2_UNLOADED
1364,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_12,P2_UNLOADED
1365,background_in_air_iris_3.wav_split_34,BACKGROUND_NOISE
1366,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_23,P2_LOADED
1367,train2.wav_split_19,BACKGROUND_NOISE
1368,in_air_iris_far_away.wav_split_3,BACKGROUND_NOISE
1369,canopy_heavy_wind.wav_split_16,BACKGROUND_NOISE
1370,WSU_P2_LOADED_up_and_down copy 2.wav_split_15,P2_LOADED
1371,P1_up_and_down copy 2.wav_split_12,P1
1372,canopy_heavy_wind.wav_split_29,BACKGROUND_NOISE
1373,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_24,P2_LOADED
1374,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_5,P2_LOADED
1375,purdue_P2_unloaded_up_down copy.wav_split_10,P2_UNLOADED
1376,WSU_P2_DOWN_UNLOADED copy.wav_split_34,P2_UNLOADED
1377,train2.wav_split_26,BACKGROUND_NOISE
1378,purrdue_P2_standing copy 2.wav_split_32,P2
1379,purdue_P2_unloaded_up_down copy 2.wav_split_2,P2_UNLOADED
1380,purdue_P2_unloaded_up_down.wav_split_38,P2_UNLOADED
1381,train.wav_split_8,BACKGROUND_NOISE
1382,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_24,P2_UNLOADED
1383,WSU_P2_LOADED_up_and_down copy.wav_split_32,P2_LOADED
1384,purrdue_P2_standing copy.wav_split_37,P2
1385,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_6,P2_LOADED
1386,P1_up_and_down copy 2.wav_split_15,P1
1387,WSU_P2_LOADED_up_and_down copy 2.wav_split_12,P2_LOADED
1388,in_air_iris_far_away.wav_split_4,BACKGROUND_NOISE
1389,canopy_heavy_wind.wav_split_11,BACKGROUND_NOISE
1390,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_24,P2_LOADED
1391,purdue_P2_unloaded_up_down copy.wav_split_28,P2_UNLOADED
1392,purrdue_P2_standing copy.wav_split_30,P2
1393,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_1,P2_LOADED
1394,WSU_P2_LOADED_up_and_down copy.wav_split_35,P2_LOADED
1395,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_23,P2_UNLOADED
1396,purrdue_P2_standing copy 2.wav_split_35,P2
1397,purdue_P2_unloaded_up_down copy 2.wav_split_5,P2_UNLOADED
1398,purdue_P2_unloaded_up_down copy.wav_split_17,P2_UNLOADED
1399,WSU_P2_DOWN_UNLOADED copy.wav_split_33,P2_UNLOADED
1400,train2.wav_split_21,BACKGROUND_NOISE
1401,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_23,P2_LOADED
1402,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_2,P2_LOADED
1403,WSU_P2_DOWN_UNLOADED copy 2.wav_split_2,P2_UNLOADED
1404,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_40,P2_LOADED
1405,eric_survey.wav_split_35,BACKGROUND_NOISE
1406,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_21,P2_LOADED
1407,canopy_heavy_wind.wav_split_2,BACKGROUND_NOISE
1408,P1_stationary copy 2.wav_split_15,P1
1409,P1_up_and_down copy 2.wav_split_6,P1
1410,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_25,P2_UNLOADED
1411,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_1,P2_LOADED
1412,motorcycle.wav_split_34,BACKGROUND_NOISE
1413,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_40,P2_UNLOADED
1414,goo2.wav_split_1,BACKGROUND_NOISE
1415,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_13,P2_LOADED
1416,goo2.wav_split_15,BACKGROUND_NOISE
1417,P1_up_and_down copy.wav_split_38,P1
1418,WSU_P2_HIGH_LOADED_DOWN.wav_split_31,P2_LOADED
1419,background_06_02_02.wav_split_13,BACKGROUND_NOISE
1420,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_14,P2_LOADED
1421,goo2.wav_split_6,BACKGROUND_NOISE
1422,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_6,P2_LOADED
1423,motorcycle.wav_split_33,BACKGROUND_NOISE
1424,P1_up_and_down copy 2.wav_split_1,P1
1425,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_22,P2_UNLOADED
1426,canopy_heavy_wind.wav_split_5,BACKGROUND_NOISE
1427,P1_stationary copy 2.wav_split_12,P1
1428,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_39,P2_LOADED
1429,eric_survey.wav_split_32,BACKGROUND_NOISE
1430,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_26,P2_LOADED
1431,WSU_P2_DOWN_UNLOADED copy 2.wav_split_5,P2_UNLOADED
1432,foo.wav_split_38,BACKGROUND_NOISE
1433,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_9,P2_UNLOADED
1434,background_06_02_02.wav_split_14,BACKGROUND_NOISE
1435,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_40,P2_LOADED
1436,WSU_P2_HIGH_LOADED_DOWN.wav_split_36,P2_LOADED
1437,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_19,P2_LOADED
1438,goo2.wav_split_12,BACKGROUND_NOISE
1439,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_14,P2_UNLOADED
1440,foo.wav_split_31,BACKGROUND_NOISE
1441,motorcycle.wav_split_5,BACKGROUND_NOISE
1442,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_22,P2_LOADED
1443,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_10,P2_LOADED
1444,P1_up_and_down copy.wav_split_36,P1
1445,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_34,P2_LOADED
1446,purrdue_P2_standing.wav_split_33,P2
1447,P1_stationary copy 2.wav_split_24,P1
1448,P1_stationary copy.wav_split_3,P1
1449,WSU_P2_LOADED_up_and_down copy 2.wav_split_40,P2_LOADED
1450,background_06_02_02.wav_split_22,BACKGROUND_NOISE
1451,P1_up_and_down copy 2.wav_split_8,P1
1452,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_30,P2_LOADED
1453,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_4,P2_UNLOADED
1454,goo2.wav_split_24,BACKGROUND_NOISE
1455,P1_stationary copy.wav_split_4,P1
1456,P1_stationary copy 2.wav_split_23,P1
1457,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_33,P2_LOADED
1458,purrdue_P2_standing.wav_split_34,P2
1459,WSU_P2_HIGH_LOADED_DOWN.wav_split_38,P2_LOADED
1460,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_17,P2_LOADED
1461,P1_up_and_down copy.wav_split_31,P1
1462,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_25,P2_LOADED
1463,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_13,P2_UNLOADED
1464,foo.wav_split_36,BACKGROUND_NOISE
1465,motorcycle.wav_split_2,BACKGROUND_NOISE
1466,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_7,P2_UNLOADED
1467,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_28,P2_LOADED
1468,goo2.wav_split_23,BACKGROUND_NOISE
1469,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_37,P2_LOADED
1470,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_3,P2_UNLOADED
1471,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_8,P2_LOADED
1472,P1_up_and_down copy 2.wav_split_40,P1
1473,background_06_02_02.wav_split_25,BACKGROUND_NOISE
1474,goo2.wav_split_8,BACKGROUND_NOISE
1475,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_25,P2_LOADED
1476,purdue_P2_unloaded_up_down copy.wav_split_29,P2_UNLOADED
1477,in_air_iris_far_away.wav_split_5,BACKGROUND_NOISE
1478,canopy_heavy_wind.wav_split_10,BACKGROUND_NOISE
1479,P1_up_and_down copy 2.wav_split_14,P1
1480,WSU_P2_LOADED_up_and_down copy 2.wav_split_13,P2_LOADED
1481,purrdue_P2_standing copy 2.wav_split_34,P2
1482,purdue_P2_unloaded_up_down copy 2.wav_split_4,P2_UNLOADED
1483,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_22,P2_LOADED
1484,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_3,P2_LOADED
1485,purdue_P2_unloaded_up_down copy.wav_split_16,P2_UNLOADED
1486,WSU_P2_DOWN_UNLOADED copy.wav_split_32,P2_UNLOADED
1487,train2.wav_split_20,BACKGROUND_NOISE
1488,purrdue_P2_standing copy.wav_split_31,P2
1489,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_22,P2_UNLOADED
1490,WSU_P2_LOADED_up_and_down copy.wav_split_34,P2_LOADED
1491,WSU_P2_LOADED_up_and_down copy 2.wav_split_14,P2_LOADED
1492,P1_up_and_down copy 2.wav_split_13,P1
1493,in_air_iris_far_away.wav_split_2,BACKGROUND_NOISE
1494,canopy_heavy_wind.wav_split_17,BACKGROUND_NOISE
1495,train2.wav_split_18,BACKGROUND_NOISE
1496,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_22,P2_LOADED
1497,WSU_P2_LOADED_up_and_down copy.wav_split_33,P2_LOADED
1498,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_40,P2_UNLOADED
1499,purdue_P2_unloaded_up_down.wav_split_39,P2_UNLOADED
1500,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_25,P2_UNLOADED
1501,train.wav_split_9,BACKGROUND_NOISE
1502,purrdue_P2_standing copy.wav_split_36,P2
1503,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_7,P2_LOADED
1504,purdue_P2_unloaded_up_down copy.wav_split_11,P2_UNLOADED
1505,WSU_P2_DOWN_UNLOADED copy.wav_split_35,P2_UNLOADED
1506,train2.wav_split_27,BACKGROUND_NOISE
1507,canopy_heavy_wind.wav_split_28,BACKGROUND_NOISE
1508,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_25,P2_LOADED
1509,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_4,P2_LOADED
1510,purrdue_P2_standing copy 2.wav_split_33,P2
1511,purdue_P2_unloaded_up_down copy 2.wav_split_3,P2_UNLOADED
1512,purdue_P2_unloaded_up_down.wav_split_30,P2_UNLOADED
1513,P1_up_and_down copy 2.wav_split_25,P1
1514,WSU_P2_LOADED_up_and_down copy 2.wav_split_22,P2_LOADED
1515,background_06_02_02.wav_split_40,BACKGROUND_NOISE
1516,canopy_heavy_wind.wav_split_21,BACKGROUND_NOISE
1517,purdue_P2_unloaded_up_down copy.wav_split_18,P2_UNLOADED
1518,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_14,P2_LOADED
1519,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_40,P2_LOADED
1520,background_in_air_iris_3.wav_split_35,BACKGROUND_NOISE
1521,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_13,P2_UNLOADED
1522,train2.wav_split_11,BACKGROUND_NOISE
1523,purdue_P2_unloaded_up_down copy.wav_split_27,P2_UNLOADED
1524,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_13,P2_LOADED
1525,background_06_02_04.wav_split_2,BACKGROUND_NOISE
1526,train2.wav_split_29,BACKGROUND_NOISE
1527,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_13,P2_LOADED
1528,canopy_heavy_wind.wav_split_26,BACKGROUND_NOISE
1529,purrdue_P2_standing copy.wav_split_38,P2
1530,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_9,P2_LOADED
1531,WSU_P2_LOADED_up_and_down copy 2.wav_split_25,P2_LOADED
1532,P1_up_and_down copy 2.wav_split_22,P1
1533,purdue_P2_unloaded_up_down.wav_split_37,P2_UNLOADED
1534,train.wav_split_7,BACKGROUND_NOISE
1535,background_06_02_04.wav_split_5,BACKGROUND_NOISE
1536,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_14,P2_LOADED
1537,canopy_heavy_wind.wav_split_19,BACKGROUND_NOISE
1538,train2.wav_split_16,BACKGROUND_NOISE
1539,purdue_P2_unloaded_up_down copy.wav_split_20,P2_UNLOADED
1540,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_14,P2_UNLOADED
1541,background_in_air_iris_3.wav_split_32,BACKGROUND_NOISE
1542,P1_stationary copy 2.wav_split_7,P1
1543,purrdue_P2_standing copy 2.wav_split_20,P2
1544,train2.wav_split_34,BACKGROUND_NOISE
1545,WSU_P2_DOWN_UNLOADED copy.wav_split_26,P2_UNLOADED
1546,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_8,P2_LOADED
1547,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_36,P2_LOADED
1548,purrdue_P2_standing copy.wav_split_25,P2
1549,WSU_P2_LOADED_up_and_down copy 2.wav_split_38,P2_LOADED
1550,background_in_air_iris_3.wav_split_10,BACKGROUND_NOISE
1551,WSU_P2_LOADED_up_and_down copy.wav_split_20,P2_LOADED
1552,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_36,P2_UNLOADED
1553,WSU_P2_DOWN_UNLOADED copy.wav_split_19,P2_UNLOADED
1554,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_31,P2_LOADED
1555,purdue_P2_unloaded_up_down.wav_split_15,P2_UNLOADED
1556,background_06_02_03.wav_split_8,BACKGROUND_NOISE
1557,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_31,P2_UNLOADED
1558,background_in_air_iris_3.wav_split_17,BACKGROUND_NOISE
1559,WSU_P2_LOADED_up_and_down copy.wav_split_27,P2_LOADED
1560,P1_up_and_down copy 2.wav_split_38,P1
1561,purrdue_P2_standing copy.wav_split_22,P2
1562,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_31,P2_LOADED
1563,train2.wav_split_33,BACKGROUND_NOISE
1564,WSU_P2_DOWN_UNLOADED copy.wav_split_21,P2_UNLOADED
1565,purrdue_P2_standing copy 2.wav_split_27,P2
1566,WSU_P2_LOADED_up_and_down copy.wav_split_18,P2_LOADED
1567,background_in_air_iris_3.wav_split_28,BACKGROUND_NOISE
1568,purdue_P2_unloaded_up_down.wav_split_12,P2_UNLOADED
1569,purrdue_P2_standing copy 2.wav_split_18,P2
1570,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_8,P2_LOADED
1571,WSU_P2_HIGH_LOADED_DOWN.wav_split_40,P2_LOADED
1572,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_36,P2_LOADED
1573,purrdue_P2_standing copy.wav_split_14,P2
1574,WSU_P2_LOADED_up_and_down copy.wav_split_11,P2_LOADED
1575,background_in_air_iris_3.wav_split_21,BACKGROUND_NOISE
1576,background_06_02_03.wav_split_6,BACKGROUND_NOISE
1577,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_1,P2_LOADED
1578,purrdue_P2_standing copy 2.wav_split_11,P2
1579,P1_up_and_down copy.wav_split_40,P1
1580,WSU_P2_DOWN_UNLOADED copy.wav_split_17,P2_UNLOADED
1581,purdue_P2_unloaded_up_down copy.wav_split_33,P2_UNLOADED
1582,P1_up_and_down copy 2.wav_split_31,P1
1583,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_38,P2_UNLOADED
1584,purdue_P2_unloaded_up_down.wav_split_24,P2_UNLOADED
1585,WSU_P2_LOADED_up_and_down copy 2.wav_split_36,P2_LOADED
1586,gator.wav_split_3,BACKGROUND_NOISE
1587,WSU_P2_DOWN_UNLOADED copy.wav_split_28,P2_UNLOADED
1588,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_6,P2_LOADED
1589,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_38,P2_LOADED
1590,canopy_heavy_wind.wav_split_35,BACKGROUND_NOISE
1591,P1_up_and_down copy.wav_split_3,P1
1592,P1_stationary copy 2.wav_split_9,P1
1593,WSU_P2_DOWN_UNLOADED copy.wav_split_10,P2_UNLOADED
1594,purdue_P2_unloaded_up_down copy.wav_split_34,P2_UNLOADED
1595,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_38,P2_LOADED
1596,purrdue_P2_standing copy 2.wav_split_16,P2
1597,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_6,P2_LOADED
1598,WSU_P2_LOADED_up_and_down copy.wav_split_16,P2_LOADED
1599,background_in_air_iris_3.wav_split_26,BACKGROUND_NOISE
1600,background_06_02_03.wav_split_1,BACKGROUND_NOISE
1601,foo.wav_split_40,BACKGROUND_NOISE
1602,purrdue_P2_standing copy.wav_split_13,P2
1603,P1_up_and_down copy.wav_split_4,P1
1604,purrdue_P2_standing copy 2.wav_split_29,P2
1605,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_1,P2_LOADED
